RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
371973,2020,Oaxaca,20,86,Hombres,2465
371974,2020,Oaxaca,20,86,Mujeres,3272
371975,2020,Oaxaca,20,87,Hombres,2169
371976,2020,Oaxaca,20,87,Mujeres,2897
371977,2020,Oaxaca,20,88,Hombres,1891
371978,2020,Oaxaca,20,88,Mujeres,2538
371979,2020,Oaxaca,20,89,Hombres,1628
371980,2020,Oaxaca,20,89,Mujeres,2195
371981,2020,Oaxaca,20,90,Hombres,1382
371982,2020,Oaxaca,20,90,Mujeres,1872
371983,2020,Oaxaca,20,91,Hombres,1153
371984,2020,Oaxaca,20,91,Mujeres,1571
371985,2020,Oaxaca,20,92,Hombres,949
371986,2020,Oaxaca,20,92,Mujeres,1299
371987,2020,Oaxaca,20,93,Hombres,767
371988,2020,Oaxaca,20,93,Mujeres,1055
371989,2020,Oaxaca,20,94,Hombres,609
371990,2020,Oaxaca,20,94,Mujeres,841
371991,2020,Oaxaca,20,95,Hombres,476
371992,2020,Oaxaca,20,95,Mujeres,659
371993,2020,Oaxaca,20,96,Hombres,364
371994,2020,Oaxaca,20,96,Mujeres,505
371995,2020,Oaxaca,20,97,Hombres,271
371996,2020,Oaxaca,20,97,Mujeres,378
371997,2020,Oaxaca,20,98,Hombres,197
371998,2020,Oaxaca,20,98,Mujeres,275
371999,2020,Oaxaca,20,99,Hombres,139
372000,2020,Oaxaca,20,99,Mujeres,195
372001,2020,Oaxaca,20,100,Hombres,95
372002,2020,Oaxaca,20,100,Mujeres,133
372003,2020,Oaxaca,20,101,Hombres,63
372004,2020,Oaxaca,20,101,Mujeres,89
372005,2020,Oaxaca,20,102,Hombres,40
372006,2020,Oaxaca,20,102,Mujeres,56
372007,2020,Oaxaca,20,103,Hombres,25
372008,2020,Oaxaca,20,103,Mujeres,34
372009,2020,Oaxaca,20,104,Hombres,14
372010,2020,Oaxaca,20,104,Mujeres,20
372011,2020,Oaxaca,20,105,Hombres,8
372012,2020,Oaxaca,20,105,Mujeres,11
372013,2020,Oaxaca,20,106,Hombres,4
372014,2020,Oaxaca,20,106,Mujeres,6
372015,2020,Oaxaca,20,107,Hombres,3
372016,2020,Oaxaca,20,107,Mujeres,3
372017,2020,Oaxaca,20,108,Hombres,2
372018,2020,Oaxaca,20,108,Mujeres,1
372019,2020,Oaxaca,20,109,Hombres,1
372020,2020,Oaxaca,20,109,Mujeres,0
389621,2020,Puebla,21,0,Hombres,60099
389622,2020,Puebla,21,0,Mujeres,57979
389623,2020,Puebla,21,1,Hombres,60257
389624,2020,Puebla,21,1,Mujeres,58166
389625,2020,Puebla,21,2,Hombres,60517
389626,2020,Puebla,21,2,Mujeres,58423
389627,2020,Puebla,21,3,Hombres,60794
389628,2020,Puebla,21,3,Mujeres,58679
389629,2020,Puebla,21,4,Hombres,61145
389630,2020,Puebla,21,4,Mujeres,59066
389631,2020,Puebla,21,5,Hombres,61452
389632,2020,Puebla,21,5,Mujeres,59456
389633,2020,Puebla,21,6,Hombres,61553
389634,2020,Puebla,21,6,Mujeres,59627
389635,2020,Puebla,21,7,Hombres,61623
389636,2020,Puebla,21,7,Mujeres,59737
389637,2020,Puebla,21,8,Hombres,61713
389638,2020,Puebla,21,8,Mujeres,59834
389639,2020,Puebla,21,9,Hombres,61796
389640,2020,Puebla,21,9,Mujeres,59943
389641,2020,Puebla,21,10,Hombres,61910
389642,2020,Puebla,21,10,Mujeres,60091
389643,2020,Puebla,21,11,Hombres,62052
389644,2020,Puebla,21,11,Mujeres,60284
389645,2020,Puebla,21,12,Hombres,62167
389646,2020,Puebla,21,12,Mujeres,60465
389647,2020,Puebla,21,13,Hombres,62278
389648,2020,Puebla,21,13,Mujeres,60598
389649,2020,Puebla,21,14,Hombres,62399
389650,2020,Puebla,21,14,Mujeres,60737
389651,2020,Puebla,21,15,Hombres,62413
389652,2020,Puebla,21,15,Mujeres,60818
389653,2020,Puebla,21,16,Hombres,62160
389654,2020,Puebla,21,16,Mujeres,60691
389655,2020,Puebla,21,17,Hombres,61656
389656,2020,Puebla,21,17,Mujeres,60395
389657,2020,Puebla,21,18,Hombres,61057
389658,2020,Puebla,21,18,Mujeres,60080
389659,2020,Puebla,21,19,Hombres,60405
389660,2020,Puebla,21,19,Mujeres,59745
389661,2020,Puebla,21,20,Hombres,59698
389662,2020,Puebla,21,20,Mujeres,59305
389663,2020,Puebla,21,21,Hombres,59003
389664,2020,Puebla,21,21,Mujeres,58800
389665,2020,Puebla,21,22,Hombres,58345
389666,2020,Puebla,21,22,Mujeres,58340
389667,2020,Puebla,21,23,Hombres,57706
389668,2020,Puebla,21,23,Mujeres,57984
389669,2020,Puebla,21,24,Hombres,57110
389670,2020,Puebla,21,24,Mujeres,57737
389671,2020,Puebla,21,25,Hombres,56517
389672,2020,Puebla,21,25,Mujeres,57504
389673,2020,Puebla,21,26,Hombres,55769
389674,2020,Puebla,21,26,Mujeres,57121
389675,2020,Puebla,21,27,Hombres,54802
389676,2020,Puebla,21,27,Mujeres,56570
389677,2020,Puebla,21,28,Hombres,53621
389678,2020,Puebla,21,28,Mujeres,55914
389679,2020,Puebla,21,29,Hombres,52186
389680,2020,Puebla,21,29,Mujeres,55114
389681,2020,Puebla,21,30,Hombres,50630
389682,2020,Puebla,21,30,Mujeres,54247
389683,2020,Puebla,21,31,Hombres,49134
389684,2020,Puebla,21,31,Mujeres,53449
389685,2020,Puebla,21,32,Hombres,47678
389686,2020,Puebla,21,32,Mujeres,52673
389687,2020,Puebla,21,33,Hombres,46233
389688,2020,Puebla,21,33,Mujeres,51857
389689,2020,Puebla,21,34,Hombres,44835
389690,2020,Puebla,21,34,Mujeres,51019
389691,2020,Puebla,21,35,Hombres,43481
389692,2020,Puebla,21,35,Mujeres,50166
389693,2020,Puebla,21,36,Hombres,42166
389694,2020,Puebla,21,36,Mujeres,49308
389695,2020,Puebla,21,37,Hombres,40917
389696,2020,Puebla,21,37,Mujeres,48467
389697,2020,Puebla,21,38,Hombres,39778
389698,2020,Puebla,21,38,Mujeres,47649
389699,2020,Puebla,21,39,Hombres,38777
389700,2020,Puebla,21,39,Mujeres,46854
389701,2020,Puebla,21,40,Hombres,37945
389702,2020,Puebla,21,40,Mujeres,46099
389703,2020,Puebla,21,41,Hombres,37289
389704,2020,Puebla,21,41,Mujeres,45398
389705,2020,Puebla,21,42,Hombres,36785
389706,2020,Puebla,21,42,Mujeres,44748
389707,2020,Puebla,21,43,Hombres,36409
389708,2020,Puebla,21,43,Mujeres,44143
389709,2020,Puebla,21,44,Hombres,36134
389710,2020,Puebla,21,44,Mujeres,43575
389711,2020,Puebla,21,45,Hombres,35806
389712,2020,Puebla,21,45,Mujeres,42899
389713,2020,Puebla,21,46,Hombres,35326
389714,2020,Puebla,21,46,Mujeres,42044
389715,2020,Puebla,21,47,Hombres,34707
389716,2020,Puebla,21,47,Mujeres,41068
389717,2020,Puebla,21,48,Hombres,33937
389718,2020,Puebla,21,48,Mujeres,39978
389719,2020,Puebla,21,49,Hombres,33033
389720,2020,Puebla,21,49,Mujeres,38806
389721,2020,Puebla,21,50,Hombres,32052
389722,2020,Puebla,21,50,Mujeres,37588
389723,2020,Puebla,21,51,Hombres,31035
389724,2020,Puebla,21,51,Mujeres,36358
389725,2020,Puebla,21,52,Hombres,30003
389726,2020,Puebla,21,52,Mujeres,35144
389727,2020,Puebla,21,53,Hombres,28991
389728,2020,Puebla,21,53,Mujeres,33971
389729,2020,Puebla,21,54,Hombres,28018
389730,2020,Puebla,21,54,Mujeres,32862
389731,2020,Puebla,21,55,Hombres,27086
389732,2020,Puebla,21,55,Mujeres,31812
389733,2020,Puebla,21,56,Hombres,26177
389734,2020,Puebla,21,56,Mujeres,30791
389735,2020,Puebla,21,57,Hombres,25273
389736,2020,Puebla,21,57,Mujeres,29780
389737,2020,Puebla,21,58,Hombres,24359
389738,2020,Puebla,21,58,Mujeres,28761
389739,2020,Puebla,21,59,Hombres,23419
389740,2020,Puebla,21,59,Mujeres,27711
389741,2020,Puebla,21,60,Hombres,22437
389742,2020,Puebla,21,60,Mujeres,26613
389743,2020,Puebla,21,61,Hombres,21417
389744,2020,Puebla,21,61,Mujeres,25470
389745,2020,Puebla,21,62,Hombres,20366
389746,2020,Puebla,21,62,Mujeres,24289
389747,2020,Puebla,21,63,Hombres,19295
389748,2020,Puebla,21,63,Mujeres,23086
389749,2020,Puebla,21,64,Hombres,18221
389750,2020,Puebla,21,64,Mujeres,21883
389751,2020,Puebla,21,65,Hombres,17155
389752,2020,Puebla,21,65,Mujeres,20695
389753,2020,Puebla,21,66,Hombres,16095
389754,2020,Puebla,21,66,Mujeres,19532
389755,2020,Puebla,21,67,Hombres,15069
389756,2020,Puebla,21,67,Mujeres,18386
389757,2020,Puebla,21,68,Hombres,14074
389758,2020,Puebla,21,68,Mujeres,17259
389759,2020,Puebla,21,69,Hombres,13090
389760,2020,Puebla,21,69,Mujeres,16165
389761,2020,Puebla,21,70,Hombres,12235
389762,2020,Puebla,21,70,Mujeres,15222
389763,2020,Puebla,21,71,Hombres,11464
389764,2020,Puebla,21,71,Mujeres,14363
389765,2020,Puebla,21,72,Hombres,10682
389766,2020,Puebla,21,72,Mujeres,13478
389767,2020,Puebla,21,73,Hombres,9938
389768,2020,Puebla,21,73,Mujeres,12641
389769,2020,Puebla,21,74,Hombres,9229
389770,2020,Puebla,21,74,Mujeres,11849
389771,2020,Puebla,21,75,Hombres,8553
389772,2020,Puebla,21,75,Mujeres,11099
389773,2020,Puebla,21,76,Hombres,7901
389774,2020,Puebla,21,76,Mujeres,10377
389775,2020,Puebla,21,77,Hombres,7279
389776,2020,Puebla,21,77,Mujeres,9684
389777,2020,Puebla,21,78,Hombres,6703
389778,2020,Puebla,21,78,Mujeres,9036
389779,2020,Puebla,21,79,Hombres,6149
389780,2020,Puebla,21,79,Mujeres,8403
389781,2020,Puebla,21,80,Hombres,5603
389782,2020,Puebla,21,80,Mujeres,7764
389783,2020,Puebla,21,81,Hombres,5079
389784,2020,Puebla,21,81,Mujeres,7137
389785,2020,Puebla,21,82,Hombres,4583
389786,2020,Puebla,21,82,Mujeres,6532
389787,2020,Puebla,21,83,Hombres,4118
389788,2020,Puebla,21,83,Mujeres,5952
389789,2020,Puebla,21,84,Hombres,3682
389790,2020,Puebla,21,84,Mujeres,5392
389791,2020,Puebla,21,85,Hombres,3274
389792,2020,Puebla,21,85,Mujeres,4854
389793,2020,Puebla,21,86,Hombres,2893
389794,2020,Puebla,21,86,Mujeres,4334
389795,2020,Puebla,21,87,Hombres,2537
389796,2020,Puebla,21,87,Mujeres,3832
389797,2020,Puebla,21,88,Hombres,2203
389798,2020,Puebla,21,88,Mujeres,3354
389799,2020,Puebla,21,89,Hombres,1890
389800,2020,Puebla,21,89,Mujeres,2906
389801,2020,Puebla,21,90,Hombres,1596
389802,2020,Puebla,21,90,Mujeres,2486
389803,2020,Puebla,21,91,Hombres,1327
389804,2020,Puebla,21,91,Mujeres,2091
389805,2020,Puebla,21,92,Hombres,1087
389806,2020,Puebla,21,92,Mujeres,1735
389807,2020,Puebla,21,93,Hombres,876
389808,2020,Puebla,21,93,Mujeres,1416
389809,2020,Puebla,21,94,Hombres,693
389810,2020,Puebla,21,94,Mujeres,1134
389811,2020,Puebla,21,95,Hombres,541
389812,2020,Puebla,21,95,Mujeres,894
389813,2020,Puebla,21,96,Hombres,412
389814,2020,Puebla,21,96,Mujeres,691
389815,2020,Puebla,21,97,Hombres,306
389816,2020,Puebla,21,97,Mujeres,519
389817,2020,Puebla,21,98,Hombres,221
389818,2020,Puebla,21,98,Mujeres,380
389819,2020,Puebla,21,99,Hombres,155
389820,2020,Puebla,21,99,Mujeres,270
389821,2020,Puebla,21,100,Hombres,105
389822,2020,Puebla,21,100,Mujeres,186
389823,2020,Puebla,21,101,Hombres,69
389824,2020,Puebla,21,101,Mujeres,123
389825,2020,Puebla,21,102,Hombres,43
389826,2020,Puebla,21,102,Mujeres,79
389827,2020,Puebla,21,103,Hombres,26
389828,2020,Puebla,21,103,Mujeres,49
389829,2020,Puebla,21,104,Hombres,15
389830,2020,Puebla,21,104,Mujeres,29
389831,2020,Puebla,21,105,Hombres,8
389832,2020,Puebla,21,105,Mujeres,16
389833,2020,Puebla,21,106,Hombres,4
389834,2020,Puebla,21,106,Mujeres,9
389835,2020,Puebla,21,107,Hombres,3
389836,2020,Puebla,21,107,Mujeres,4
389837,2020,Puebla,21,108,Hombres,2
389838,2020,Puebla,21,108,Mujeres,3
389839,2020,Puebla,21,109,Hombres,1
389840,2020,Puebla,21,109,Mujeres,2
407441,2020,Querétaro,22,0,Hombres,19825
407442,2020,Querétaro,22,0,Mujeres,19086
407443,2020,Querétaro,22,1,Hombres,19954
407444,2020,Querétaro,22,1,Mujeres,19182
407445,2020,Querétaro,22,2,Hombres,20101
407446,2020,Querétaro,22,2,Mujeres,19285
407447,2020,Querétaro,22,3,Hombres,20244
407448,2020,Querétaro,22,3,Mujeres,19376
407449,2020,Querétaro,22,4,Hombres,20431
407450,2020,Querétaro,22,4,Mujeres,19425
407451,2020,Querétaro,22,5,Hombres,20548
407452,2020,Querétaro,22,5,Mujeres,19389
407453,2020,Querétaro,22,6,Hombres,20540
407454,2020,Querétaro,22,6,Mujeres,19314
407455,2020,Querétaro,22,7,Hombres,20503
407456,2020,Querétaro,22,7,Mujeres,19232
407457,2020,Querétaro,22,8,Hombres,20455
407458,2020,Querétaro,22,8,Mujeres,19158
407459,2020,Querétaro,22,9,Hombres,20411
407460,2020,Querétaro,22,9,Mujeres,19109
407461,2020,Querétaro,22,10,Hombres,20402
407462,2020,Querétaro,22,10,Mujeres,19110
407463,2020,Querétaro,22,11,Hombres,20416
407464,2020,Querétaro,22,11,Mujeres,19153
407465,2020,Querétaro,22,12,Hombres,20424
407466,2020,Querétaro,22,12,Mujeres,19206
407467,2020,Querétaro,22,13,Hombres,20439
407468,2020,Querétaro,22,13,Mujeres,19260
407469,2020,Querétaro,22,14,Hombres,20469
407470,2020,Querétaro,22,14,Mujeres,19331
407471,2020,Querétaro,22,15,Hombres,20530
407472,2020,Querétaro,22,15,Mujeres,19427
407473,2020,Querétaro,22,16,Hombres,20574
407474,2020,Querétaro,22,16,Mujeres,19505
407475,2020,Querétaro,22,17,Hombres,20562
407476,2020,Querétaro,22,17,Mujeres,19552
407477,2020,Querétaro,22,18,Hombres,20549
407478,2020,Querétaro,22,18,Mujeres,19616
407479,2020,Querétaro,22,19,Hombres,20523
407480,2020,Querétaro,22,19,Mujeres,19675
407481,2020,Querétaro,22,20,Hombres,20505
407482,2020,Querétaro,22,20,Mujeres,19716
407483,2020,Querétaro,22,21,Hombres,20540
407484,2020,Querétaro,22,21,Mujeres,19764
407485,2020,Querétaro,22,22,Hombres,20607
407486,2020,Querétaro,22,22,Mujeres,19843
407487,2020,Querétaro,22,23,Hombres,20697
407488,2020,Querétaro,22,23,Mujeres,19967
407489,2020,Querétaro,22,24,Hombres,20788
407490,2020,Querétaro,22,24,Mujeres,20118
407491,2020,Querétaro,22,25,Hombres,20819
407492,2020,Querétaro,22,25,Mujeres,20243
407493,2020,Querétaro,22,26,Hombres,20749
407494,2020,Querétaro,22,26,Mujeres,20294
407495,2020,Querétaro,22,27,Hombres,20587
407496,2020,Querétaro,22,27,Mujeres,20276
407497,2020,Querétaro,22,28,Hombres,20328
407498,2020,Querétaro,22,28,Mujeres,20207
407499,2020,Querétaro,22,29,Hombres,19961
407500,2020,Querétaro,22,29,Mujeres,20070
407501,2020,Querétaro,22,30,Hombres,19506
407502,2020,Querétaro,22,30,Mujeres,19865
407503,2020,Querétaro,22,31,Hombres,19020
407504,2020,Querétaro,22,31,Mujeres,19635
407505,2020,Querétaro,22,32,Hombres,18525
407506,2020,Querétaro,22,32,Mujeres,19389
407507,2020,Querétaro,22,33,Hombres,18010
407508,2020,Querétaro,22,33,Mujeres,19107
407509,2020,Querétaro,22,34,Hombres,17505
407510,2020,Querétaro,22,34,Mujeres,18808
407511,2020,Querétaro,22,35,Hombres,17013
407512,2020,Querétaro,22,35,Mujeres,18493
407513,2020,Querétaro,22,36,Hombres,16514
407514,2020,Querétaro,22,36,Mujeres,18153
407515,2020,Querétaro,22,37,Hombres,16023
407516,2020,Querétaro,22,37,Mujeres,17803
407517,2020,Querétaro,22,38,Hombres,15561
407518,2020,Querétaro,22,38,Mujeres,17447
407519,2020,Querétaro,22,39,Hombres,15151
407520,2020,Querétaro,22,39,Mujeres,17096
407521,2020,Querétaro,22,40,Hombres,14796
407522,2020,Querétaro,22,40,Mujeres,16767
407523,2020,Querétaro,22,41,Hombres,14499
407524,2020,Querétaro,22,41,Mujeres,16461
407525,2020,Querétaro,22,42,Hombres,14256
407526,2020,Querétaro,22,42,Mujeres,16170
407527,2020,Querétaro,22,43,Hombres,14055
407528,2020,Querétaro,22,43,Mujeres,15896
407529,2020,Querétaro,22,44,Hombres,13896
407530,2020,Querétaro,22,44,Mujeres,15638
407531,2020,Querétaro,22,45,Hombres,13719
407532,2020,Querétaro,22,45,Mujeres,15345
407533,2020,Querétaro,22,46,Hombres,13476
407534,2020,Querétaro,22,46,Mujeres,14986
407535,2020,Querétaro,22,47,Hombres,13175
407536,2020,Querétaro,22,47,Mujeres,14582
407537,2020,Querétaro,22,48,Hombres,12813
407538,2020,Querétaro,22,48,Mujeres,14137
407539,2020,Querétaro,22,49,Hombres,12406
407540,2020,Querétaro,22,49,Mujeres,13664
407541,2020,Querétaro,22,50,Hombres,11977
407542,2020,Querétaro,22,50,Mujeres,13181
407543,2020,Querétaro,22,51,Hombres,11537
407544,2020,Querétaro,22,51,Mujeres,12691
407545,2020,Querétaro,22,52,Hombres,11093
407546,2020,Querétaro,22,52,Mujeres,12206
407547,2020,Querétaro,22,53,Hombres,10657
407548,2020,Querétaro,22,53,Mujeres,11737
407549,2020,Querétaro,22,54,Hombres,10239
407550,2020,Querétaro,22,54,Mujeres,11288
407551,2020,Querétaro,22,55,Hombres,9834
407552,2020,Querétaro,22,55,Mujeres,10856
407553,2020,Querétaro,22,56,Hombres,9439
407554,2020,Querétaro,22,56,Mujeres,10432
407555,2020,Querétaro,22,57,Hombres,9051
407556,2020,Querétaro,22,57,Mujeres,10014
407557,2020,Querétaro,22,58,Hombres,8662
407558,2020,Querétaro,22,58,Mujeres,9597
407559,2020,Querétaro,22,59,Hombres,8268
407560,2020,Querétaro,22,59,Mujeres,9175
407561,2020,Querétaro,22,60,Hombres,7866
407562,2020,Querétaro,22,60,Mujeres,8748
407563,2020,Querétaro,22,61,Hombres,7457
407564,2020,Querétaro,22,61,Mujeres,8314
407565,2020,Querétaro,22,62,Hombres,7044
407566,2020,Querétaro,22,62,Mujeres,7872
407567,2020,Querétaro,22,63,Hombres,6626
407568,2020,Querétaro,22,63,Mujeres,7430
407569,2020,Querétaro,22,64,Hombres,6213
407570,2020,Querétaro,22,64,Mujeres,6992
407571,2020,Querétaro,22,65,Hombres,5809
407572,2020,Querétaro,22,65,Mujeres,6570
407573,2020,Querétaro,22,66,Hombres,5412
407574,2020,Querétaro,22,66,Mujeres,6160
407575,2020,Querétaro,22,67,Hombres,5027
407576,2020,Querétaro,22,67,Mujeres,5757
407577,2020,Querétaro,22,68,Hombres,4655
407578,2020,Querétaro,22,68,Mujeres,5366
407579,2020,Querétaro,22,69,Hombres,4288
407580,2020,Querétaro,22,69,Mujeres,4985
407581,2020,Querétaro,22,70,Hombres,3968
407582,2020,Querétaro,22,70,Mujeres,4652
407583,2020,Querétaro,22,71,Hombres,3679
407584,2020,Querétaro,22,71,Mujeres,4346
407585,2020,Querétaro,22,72,Hombres,3390
407586,2020,Querétaro,22,72,Mujeres,4036
407587,2020,Querétaro,22,73,Hombres,3118
407588,2020,Querétaro,22,73,Mujeres,3744
407589,2020,Querétaro,22,74,Hombres,2860
407590,2020,Querétaro,22,74,Mujeres,3465
407591,2020,Querétaro,22,75,Hombres,2615
407592,2020,Querétaro,22,75,Mujeres,3196
407593,2020,Querétaro,22,76,Hombres,2383
407594,2020,Querétaro,22,76,Mujeres,2937
407595,2020,Querétaro,22,77,Hombres,2166
407596,2020,Querétaro,22,77,Mujeres,2691
407597,2020,Querétaro,22,78,Hombres,1969
407598,2020,Querétaro,22,78,Mujeres,2466
407599,2020,Querétaro,22,79,Hombres,1784
407600,2020,Querétaro,22,79,Mujeres,2252
407601,2020,Querétaro,22,80,Hombres,1605
407602,2020,Querétaro,22,80,Mujeres,2042
407603,2020,Querétaro,22,81,Hombres,1436
407604,2020,Querétaro,22,81,Mujeres,1843
407605,2020,Querétaro,22,82,Hombres,1279
407606,2020,Querétaro,22,82,Mujeres,1656
407607,2020,Querétaro,22,83,Hombres,1133
407608,2020,Querétaro,22,83,Mujeres,1485
407609,2020,Querétaro,22,84,Hombres,1000
407610,2020,Querétaro,22,84,Mujeres,1327
407611,2020,Querétaro,22,85,Hombres,880
407612,2020,Querétaro,22,85,Mujeres,1183
407613,2020,Querétaro,22,86,Hombres,772
407614,2020,Querétaro,22,86,Mujeres,1051
407615,2020,Querétaro,22,87,Hombres,672
407616,2020,Querétaro,22,87,Mujeres,926
407617,2020,Querétaro,22,88,Hombres,579
407618,2020,Querétaro,22,88,Mujeres,810
407619,2020,Querétaro,22,89,Hombres,493
407620,2020,Querétaro,22,89,Mujeres,703
407621,2020,Querétaro,22,90,Hombres,411
407622,2020,Querétaro,22,90,Mujeres,597
407623,2020,Querétaro,22,91,Hombres,337
407624,2020,Querétaro,22,91,Mujeres,498
407625,2020,Querétaro,22,92,Hombres,273
407626,2020,Querétaro,22,92,Mujeres,412
407627,2020,Querétaro,22,93,Hombres,218
407628,2020,Querétaro,22,93,Mujeres,336
407629,2020,Querétaro,22,94,Hombres,170
407630,2020,Querétaro,22,94,Mujeres,270
407631,2020,Querétaro,22,95,Hombres,132
407632,2020,Querétaro,22,95,Mujeres,215
407633,2020,Querétaro,22,96,Hombres,101
407634,2020,Querétaro,22,96,Mujeres,167
407635,2020,Querétaro,22,97,Hombres,75
407636,2020,Querétaro,22,97,Mujeres,127
407637,2020,Querétaro,22,98,Hombres,54
407638,2020,Querétaro,22,98,Mujeres,94
407639,2020,Querétaro,22,99,Hombres,38
407640,2020,Querétaro,22,99,Mujeres,67
407641,2020,Querétaro,22,100,Hombres,26
407642,2020,Querétaro,22,100,Mujeres,47
407643,2020,Querétaro,22,101,Hombres,17
407644,2020,Querétaro,22,101,Mujeres,31
407645,2020,Querétaro,22,102,Hombres,11
407646,2020,Querétaro,22,102,Mujeres,20
407647,2020,Querétaro,22,103,Hombres,6
407648,2020,Querétaro,22,103,Mujeres,13
407649,2020,Querétaro,22,104,Hombres,4
407650,2020,Querétaro,22,104,Mujeres,8
407651,2020,Querétaro,22,105,Hombres,2
407652,2020,Querétaro,22,105,Mujeres,5
407653,2020,Querétaro,22,106,Hombres,1
407654,2020,Querétaro,22,106,Mujeres,3
407655,2020,Querétaro,22,107,Hombres,1
407656,2020,Querétaro,22,107,Mujeres,1
407657,2020,Querétaro,22,108,Hombres,0
407658,2020,Querétaro,22,108,Mujeres,1
407659,2020,Querétaro,22,109,Hombres,0
407660,2020,Querétaro,22,109,Mujeres,0
425261,2020,Quintana Roo,23,0,Hombres,15243
425262,2020,Quintana Roo,23,0,Mujeres,14674
425263,2020,Quintana Roo,23,1,Hombres,15391
425264,2020,Quintana Roo,23,1,Mujeres,14803
425265,2020,Quintana Roo,23,2,Hombres,15547
425266,2020,Quintana Roo,23,2,Mujeres,14937
425267,2020,Quintana Roo,23,3,Hombres,15694
425268,2020,Quintana Roo,23,3,Mujeres,15063
425269,2020,Quintana Roo,23,4,Hombres,15695
425270,2020,Quintana Roo,23,4,Mujeres,15140
425271,2020,Quintana Roo,23,5,Hombres,15534
425272,2020,Quintana Roo,23,5,Mujeres,15097
425273,2020,Quintana Roo,23,6,Hombres,15325
425274,2020,Quintana Roo,23,6,Mujeres,14935
425275,2020,Quintana Roo,23,7,Hombres,15118
425276,2020,Quintana Roo,23,7,Mujeres,14746
425277,2020,Quintana Roo,23,8,Hombres,14915
425278,2020,Quintana Roo,23,8,Mujeres,14547
425279,2020,Quintana Roo,23,9,Hombres,14740
425280,2020,Quintana Roo,23,9,Mujeres,14375
425281,2020,Quintana Roo,23,10,Hombres,14668
425282,2020,Quintana Roo,23,10,Mujeres,14305
425283,2020,Quintana Roo,23,11,Hombres,14673
425284,2020,Quintana Roo,23,11,Mujeres,14316
425285,2020,Quintana Roo,23,12,Hombres,14684
425286,2020,Quintana Roo,23,12,Mujeres,14334
425287,2020,Quintana Roo,23,13,Hombres,14714
425288,2020,Quintana Roo,23,13,Mujeres,14356
425289,2020,Quintana Roo,23,14,Hombres,14751
425290,2020,Quintana Roo,23,14,Mujeres,14380
425291,2020,Quintana Roo,23,15,Hombres,14884
425292,2020,Quintana Roo,23,15,Mujeres,14445
425293,2020,Quintana Roo,23,16,Hombres,15095
425294,2020,Quintana Roo,23,16,Mujeres,14540
425295,2020,Quintana Roo,23,17,Hombres,15283
425296,2020,Quintana Roo,23,17,Mujeres,14631
425297,2020,Quintana Roo,23,18,Hombres,15488
425298,2020,Quintana Roo,23,18,Mujeres,14758
425299,2020,Quintana Roo,23,19,Hombres,15660
425300,2020,Quintana Roo,23,19,Mujeres,14885
425301,2020,Quintana Roo,23,20,Hombres,15797
425302,2020,Quintana Roo,23,20,Mujeres,14997
425303,2020,Quintana Roo,23,21,Hombres,15974
425304,2020,Quintana Roo,23,21,Mujeres,15127
425305,2020,Quintana Roo,23,22,Hombres,16195
425306,2020,Quintana Roo,23,22,Mujeres,15293
425307,2020,Quintana Roo,23,23,Hombres,16450
425308,2020,Quintana Roo,23,23,Mujeres,15509
425309,2020,Quintana Roo,23,24,Hombres,16710
425310,2020,Quintana Roo,23,24,Mujeres,15750
425311,2020,Quintana Roo,23,25,Hombres,16873
425312,2020,Quintana Roo,23,25,Mujeres,15918
425313,2020,Quintana Roo,23,26,Hombres,16919
425314,2020,Quintana Roo,23,26,Mujeres,15981
425315,2020,Quintana Roo,23,27,Hombres,16900
425316,2020,Quintana Roo,23,27,Mujeres,15987
425317,2020,Quintana Roo,23,28,Hombres,16805
425318,2020,Quintana Roo,23,28,Mujeres,15948
425319,2020,Quintana Roo,23,29,Hombres,16634
425320,2020,Quintana Roo,23,29,Mujeres,15864
425321,2020,Quintana Roo,23,30,Hombres,16378
425322,2020,Quintana Roo,23,30,Mujeres,15716
425323,2020,Quintana Roo,23,31,Hombres,16070
425324,2020,Quintana Roo,23,31,Mujeres,15519
425325,2020,Quintana Roo,23,32,Hombres,15735
425326,2020,Quintana Roo,23,32,Mujeres,15290
